source,target,weight
1691,41305,1
1691,85903,1
1691,33509,1
1691,9939,1
1691,27256,1
1691,38738,1
1691,43773,1
1691,71319,1
1691,2025,1
1691,1852,1
1691,45548,1
1691,35171,3
1691,48893,2
1691,524,1
1691,27372,1
1691,261,10
1691,50983,2
1691,39714,1
1691,19803,1
1691,14712,1
1691,18330,1
1691,81174,1
1691,57579,1
1691,101174,1
1691,20640,1
1691,37259,1
1691,56961,1
1691,22573,2
1691,4287,2
1691,83311,1
1691,76387,1
1691,99806,1
1691,42161,1
1691,87281,3
1691,55129,1
1691,16061,1
1691,5287,1
1691,59271,1
1691,12675,1
1691,90232,1
1691,28028,1
1691,5829,1
1691,50429,1
1691,59372,1
1691,3141,1
1691,46354,1
1691,38178,1
1691,34498,1
1691,47603,1
1691,14157,13
1691,53365,1
1691,3732,1
1691,6595,1
1691,57188,1
1691,50306,2
1691,59106,1
1691,5139,4
1691,74254,1
1691,57478,1
1691,16152,2
1691,37150,1
1691,42993,1
1691,13763,1
1691,14051,1
1691,38907,1
1691,78572,1
1691,88822,1
1691,8470,2
1691,3541,4
1691,8794,1
1691,86967,1
1691,14109,1
1691,34660,1
1691,61021,1
1691,46007,1
1691,22285,1
1691,35094,3
1691,68115,1
1691,31094,2
1691,931,4
1691,62925,1
1691,38715,1
1691,23154,1
1691,4373,3
1691,48168,1
1691,37689,1
1691,1778,3
1691,8757,2
1691,44211,1
1691,40915,1
1691,14190,1
1691,16753,1
1691,40725,1
1691,64118,1
1691,1819,1
1691,17483,1
1691,43447,1
1691,5266,1
1691,6850,3
1691,59029,3
1691,35274,2
1691,21566,1
1691,68648,1
1691,71422,1
1691,4710,1
1691,5856,5
1691,15531,1
1691,36172,2
1691,11738,1
1691,37027,1
1691,62285,1
1691,54177,1
1691,49169,1
1691,86117,1
1691,52698,1
1691,29829,1
1691,61274,1
1691,50745,1
1691,2261,1
1691,20659,1
1691,97298,1
1691,49444,1
1691,85359,1
1691,5285,1
1691,73953,1
1691,64629,1
1691,19254,1
1691,44219,1
1691,30230,1
1691,50468,1
1691,44366,2
1691,51797,1
1691,14783,2
1691,46775,1
1691,76367,1
1691,48484,1
1691,54539,1
1691,78977,1
1691,19186,1
1691,89104,1
1691,42496,2
1691,18349,1
1691,38471,1
1691,41083,1
1691,46328,2
1691,8201,1
1691,58115,1
1691,1889,1
1691,44892,1
1691,45391,1
1691,75562,2
1691,17134,1
1691,91482,1
1691,503,1
1691,21062,1
1691,56810,1
1691,59159,1
1691,35989,1
1691,13162,1
1691,56286,1
1691,16781,1
1691,50619,1
1691,37688,1
1691,2803,1
1691,8811,1
1691,61407,1
1691,36609,1
1691,89293,1
1691,23124,2
1691,86827,1
1691,1847,3
1691,28531,1
1691,41617,1
1691,41722,1
1691,39236,1
1691,99438,1
1691,48031,1
1691,4418,5
1691,48300,1
1691,49968,4
1691,52152,1
1691,38325,2
1691,45494,1
1691,53612,1
1691,37834,1
1691,29523,5
1691,80884,1
1691,3407,1
1691,36789,1
1691,63468,1
1691,42111,4
1691,20970,1
1691,50510,1
1691,73385,1
1691,74453,1
1691,96477,1
1691,35732,2
1691,6621,6
1691,40625,2
1691,38725,1
1691,82356,1
1691,36425,1
1691,24468,1
1691,556,1
1691,98926,1
1691,67570,1
1691,33608,1
1691,44823,1
1691,25554,1
1691,29354,1
1691,56036,1
1691,37637,1
1691,10176,1
1691,51547,2
1691,2263,3
1691,64897,1
1691,57019,1
1691,41201,2
1691,46431,1
1691,35631,1
1691,53779,1
1691,17415,1
1691,15373,2
1691,5814,1
1691,54742,1
1691,45360,1
1691,90007,1
1691,71926,2
1691,34801,1
1691,36833,1
1691,8788,4
1691,27328,1
1691,99316,1
1691,50075,1
1691,29688,1
1691,89021,1
1691,20246,1
1691,84796,1
1691,28907,1
1691,15041,1
1691,75806,1
1691,19570,1
1691,34136,2
1691,39289,1
1691,41115,2
1691,47314,1
1691,45958,2
1691,32642,1
1691,62205,1
1691,6870,1
1691,51058,5
1691,77060,1
1691,48394,1
1691,46210,1
1691,45022,1
1691,38955,2
1691,12880,1
1691,38254,1
1691,60247,1
1691,2001,1
1691,54215,1
1691,63904,1
1691,57513,1
1691,77137,1
1691,988,2
1691,19009,1
1691,16959,3
1691,45986,2
1691,36853,1
1691,2100,1
1691,4947,1
1691,33042,1
1691,7687,1
1691,11198,2
1691,66366,1
1691,34723,1
1691,85626,1
1691,81044,1
1691,32006,7
1691,50601,1
1691,82070,1
1691,5591,3
1691,42649,1
1691,45205,1
1691,58823,1
1691,33479,1
1691,46537,1
1691,38688,2
1691,84622,1
1691,7801,1
1691,6439,1
1691,2955,1
1691,7864,1
1691,4455,1
1691,10089,1
1691,43360,1
1691,7153,1
1691,88444,1
1691,42981,1
1691,3679,1
1691,60265,1
1691,38134,1
1691,861,1
1691,62946,1
1691,4348,1
1691,36018,1
1691,37394,1
1691,4657,5
1691,14409,1
1691,41476,1
1691,35442,1
1691,100376,1
1691,38556,1
1691,5243,1
1691,52046,1
1691,43879,1
1691,38609,1
1691,35448,1
1691,67827,1
1691,53700,1
1691,11888,3
1691,38488,1
1691,73860,1
1691,1704,1
1691,36659,1
1691,76093,1
1691,83005,1
1691,6852,1
1691,18159,9
1691,80216,1
1691,5697,1
1691,14937,1
1691,4760,3
1691,10708,1
1691,46991,2
1691,33996,1
1691,59066,1
1691,18206,1
1691,82488,1
1691,54248,1
1691,32747,2
1691,5092,3
1691,11557,1
1691,46805,1
1691,30370,4
1691,71825,1
1691,44226,1
1691,41946,1
1691,98263,1
1691,13729,1
1691,41072,1
1691,13166,1
1691,56414,1
1691,70537,1
1691,63999,1
1691,19711,1
1691,75501,1
1691,97831,1
1691,45612,2
1691,39760,1
1691,68885,1
1691,102240,1
1691,60688,1
1691,97719,1
1691,15071,2
1691,34855,2
1691,42080,1
1691,63709,1
1691,67580,1
1691,34942,1
1691,36348,1
1691,4557,1
1691,36246,1
1691,74029,1
1691,101278,1
1691,32267,1
1691,232,2
1691,20506,1
1691,22162,1
1691,19058,1
1691,89007,2
1691,7482,1
1691,45535,1
1691,35129,1
1691,55279,1
1691,38347,2
1691,33127,1
1691,8643,1
1691,79072,1
1691,42817,1
1691,35375,1
1691,5362,2
1691,43595,1
1691,73038,1
1691,27290,1
1691,832,1
1691,49494,1
1691,79402,1
1691,26789,1
1691,23597,1
1691,52921,1
1691,35263,1
1691,52902,1
1691,46676,2
1691,97747,1
1691,25652,1
1691,5195,1
1691,9170,1
1691,13662,2
1691,55468,1
1691,1962,1
1691,8429,2
1691,74043,2
1691,40850,1
1691,11958,1
1691,675,1
1691,10720,1
1691,9355,2
1691,54228,1
1691,48860,1
1691,41358,1
1691,36561,1
1691,39775,1
1691,55333,1
1691,19763,1
1691,59537,1
1691,46514,1
1691,38685,1
1691,4354,1
1691,8785,1
1691,1752,1
1691,55641,1
1691,58014,3
1691,52949,1
1691,41308,1
1691,55325,1
1691,12108,10
1691,6918,2
1691,8020,1
1691,30192,1
1691,8335,1
1691,38126,1
1691,17637,1
1691,63470,1
1691,56329,1
1691,87232,1
1691,12293,4
1691,21887,1
1691,278,1
1691,81738,1
1691,99643,1
1691,38375,1
1691,2434,1
1691,56478,1
1691,46783,3
1691,63237,1
1691,52890,1
1691,37185,1
1691,63326,1
1691,56234,1
1691,36745,2
1691,48859,1
1691,45979,1
1691,15895,2
1691,76138,1
1691,77337,1
1691,6353,1
1691,38092,1
1691,47440,1
1691,44641,2
1691,87992,1
1691,62640,2
1691,690,2
1691,7989,1
1691,85474,1
1691,56708,1
1691,38568,1
1691,36033,1
1691,53348,1
1691,50390,1
1691,13226,1
1691,3656,1
1691,19163,1
1691,47437,1
1691,72628,1
1691,35777,7
1691,47443,1
1691,40932,1
1691,65546,1
1691,13075,1
1691,8012,1
1691,336,3
1691,46030,1
1691,35655,3
1691,35035,1
1691,35711,1
1691,57659,1
1691,19136,1
1691,58721,1
1691,19633,1
1691,99254,1
1691,60358,1
1691,92181,3
1691,64789,1
1691,39597,1
1691,4649,1
1691,40276,1
1691,53023,1
1691,21556,1
1691,31886,2
1691,3523,2
1691,60633,1
1691,19157,1
1691,37426,1
1691,82778,1
1691,20148,1
1691,8421,1
1691,32649,1
1691,1950,1
1691,43702,1
1691,5404,1
1691,45601,1
1691,39923,1
1691,38158,1
1691,7050,5
1691,1885,1
1691,45437,1
1691,46535,1
1691,18211,2
1691,45375,1
1691,5966,1
1691,36137,2
1691,39542,1
1691,38893,1
1691,60212,1
1691,54879,1
1691,38074,1
1691,37603,1
1691,13430,1
1691,81710,1
1691,1992,1
1691,93657,1
1691,2538,1
1691,76079,1
1691,43799,1
1691,46782,1
1691,48557,1
1691,3168,3
1691,49104,1
1691,3026,1
1691,43518,1
1691,34334,1
1691,54105,1
1691,21432,1
1691,79325,1
1691,36671,2
1691,21243,1
1691,55979,1
1691,62241,1
1691,1943,1
1691,41711,1
1691,64086,1
1691,4662,1
1691,36268,1
1691,32070,1
1691,62389,1
1691,14338,1
1691,31854,1
1691,99442,1
1691,8695,2
1691,11153,1
1691,81236,1
1691,2220,1
1691,62669,1
1691,8123,1
1691,59766,1
1691,40177,2
1691,5093,1
1691,1142,1
1691,33394,1
1691,46019,1
1691,78645,1
1691,7499,3
1691,4359,3
1691,55917,1
1691,63021,1
1691,31828,1
1691,24735,1
1691,15323,2
1691,7698,2
1691,48580,1
1691,47168,1
1691,3739,1
1691,15917,1
1691,79291,1
1691,61059,1
1691,9762,1
1691,47619,1
1691,33817,1
1691,537,2
1691,49694,1
1691,36494,1
1691,100658,1
1691,59999,1
1691,16533,1
1691,38734,1
1691,76085,1
1691,15218,2
1691,46212,1
1691,46656,1
1691,157,4
1691,80779,1
1691,35009,1
1691,8404,1
1691,79055,1
1691,48687,1
1691,21031,1
1691,80335,1
1691,57505,1
1691,27597,1
1691,21706,1
1691,3263,5
1691,87292,1
1691,53591,1
1691,50067,1
1691,27701,2
1691,85511,1
1691,16313,1
1691,52703,1
1691,49325,2
1691,79358,1
1691,19845,3
1691,64288,1
1691,34533,1
1691,42799,1
1691,7119,2
1691,42548,1
1691,42056,1
1691,79727,1
1691,58791,1
1691,18634,1
1691,4302,1
1691,16402,1
1691,1725,1
1691,42628,1
1691,56454,1
1691,6339,8
1691,55240,5
1691,40355,1
1691,49346,2
1691,76854,1
1691,82856,1
1691,43701,6
1691,94906,2
1691,56020,1
1691,61881,1
1691,47870,1
1691,37328,1
1691,46008,1
1691,59925,4
1691,59912,1
1691,78236,1
1691,41226,3
1691,41450,1
1691,8950,1
1691,50185,1
1691,40526,2
1691,100178,1
1691,1935,2
1691,49199,2
1691,36193,1
1691,40003,3
1691,81835,1
1691,26488,1
1691,73641,1
1691,92143,1
1691,41500,1
1691,67885,1
1691,58781,1
1691,2728,1
1691,47950,1
1691,54071,1
1691,38486,1
1691,66445,1
1691,42187,1
1691,47480,1
1691,76309,1
1691,13129,3
1691,14594,3
1691,53510,1
1691,10849,1
1691,30414,1
1691,69119,1
1691,8389,1
1691,96768,1
1691,76987,1
1691,43817,1
1691,51421,2
1691,80720,1
1691,90993,1
1691,51402,1
1691,41086,1
1691,7563,1
1691,73165,1
1691,36220,1
1691,9541,1
1691,64416,1
1691,33555,1
1691,20543,1
1691,68933,1
1691,57098,1
1691,2710,1
1691,2065,1
1691,62177,1
1691,3312,2
1691,62096,1
1691,3823,1
1691,30973,1
1691,34171,1
1691,8752,1
1691,1658,1
1691,54152,1
1691,77835,1
1691,1697,1
1691,31452,2
1691,37779,1
1691,36993,1
1691,42654,1
1691,29968,2
1691,93857,1
1691,20036,1
1691,3157,1
1691,17767,2
1691,39592,1
1691,39875,1
1691,88599,1
1691,44702,2
1691,5167,2
1691,6457,1
1691,14696,1
1691,17104,3
1691,50919,1
1691,15996,1
1691,72320,1
1691,41353,1
1691,3755,7
1691,33772,1
1691,35437,1
1691,7995,1
1691,9571,1
1691,37790,1
1691,16227,1
1691,99363,1
1691,41878,1
1691,21080,2
1691,7051,1
1691,12455,2
1691,83003,1
1691,34101,1
1691,87688,1
1691,57184,1
1691,23003,1
1691,71750,2
1691,27333,1
1691,35621,1
1691,36618,4
1691,62293,1
1691,17901,1
1691,638,1
1691,36131,2
1691,51691,1
1691,42247,1
1691,7032,3
1691,10021,1
1691,50735,1
1691,60847,1
1691,39393,3
1691,44283,1
1691,36655,1
1691,44024,1
1691,38411,1
1691,11762,2
1691,36503,1
1691,56104,1
1691,96730,1
1691,48733,1
1691,39732,1
1691,42543,1
1691,69362,1
1691,37303,1
1691,14316,1
1691,81349,1
1691,30329,1
1691,21485,2
1691,40616,1
1691,35211,1
1691,13035,1
1691,216,1
1691,78320,1
1691,34802,1
1691,57931,1
1691,16382,1
1691,37563,1
1691,85316,1
1691,50842,1
1691,42087,4
1691,25349,1
1691,35789,2
1691,88248,1
1691,73044,1
1691,42166,1
1691,60334,2
1691,74866,1
1691,2302,1
1691,2712,1
1691,44809,1
1691,59276,1
1691,25233,1
1691,17863,1
1691,11909,1
1691,46587,1
1691,34847,2
1691,72522,1
1691,52160,1
1691,5622,1
1691,10476,1
1691,58810,1
1691,16760,1
1691,53914,1
1691,47677,2
1691,41809,1
1691,13859,1
1691,3879,3
1691,69008,1
1691,38673,1
1691,71584,1
1691,33287,1
1691,84410,1
1691,20804,1
1691,17967,1
1691,47578,1
1691,11551,1
1691,60401,1
1691,61995,1
1691,1736,1
1691,33811,1
1691,60495,1
1691,52488,1
1691,390,1
1691,101026,1
1691,78025,1
1691,43603,2
1691,64114,1
1691,42439,1
1691,45009,1
1691,62951,1
1691,41038,8
1691,13182,1
1691,82731,1
1691,51262,1
1691,2231,1
1691,493,1
1691,92275,1
1691,36159,1
1691,81032,1
1691,8928,1
1691,58475,1
1691,41624,1
1691,68684,1
1691,11980,1
1691,21165,1
1691,39708,1
1691,4234,1
1691,636,1
1691,52572,1
1691,79927,1
1691,65272,1
1691,34582,1
1691,71718,2
1691,39042,2
1691,60011,1
1691,2086,1
1691,35571,1
1691,45092,1
1691,98806,1
1691,49739,1
1691,28470,1
1691,7928,1
1691,40884,1
1691,9496,1
1691,72119,1
1691,23,3
1691,54770,21
1691,75943,1
1691,27369,1
1691,43952,1
1691,36746,1
1691,39841,4
1691,76002,1
1691,46045,1
1691,7367,1
1691,7877,1
1691,99433,1
1691,36218,1
1691,39098,1
1691,57415,2
1691,8956,1
1691,1933,1
1691,98137,1
1691,45415,2
1691,67536,1
1691,52073,1
1691,8193,3
1691,1229,1
1691,48159,1
1691,11780,2
1691,63055,1
1691,49943,1
1691,15929,1
1691,49666,1
1691,4498,1
1691,38631,5
1691,59000,1
1691,9162,1
1691,35031,1
1691,25604,1
1691,46276,1
1691,54265,1
1691,17288,2
1691,10852,1
1691,37849,1
1691,53170,1
1691,44118,1
1691,47797,3
1691,69826,1
1691,39,1
1691,28415,1
1691,58777,1
1691,77185,1
1691,7647,1
1691,42679,1
1691,1692,1
1691,36663,1
1691,74480,2
1691,56759,1
1691,17117,1
1691,50200,1
1691,16157,1
1691,20788,1
1691,2097,1
1691,41055,2
1691,2716,6
1691,63,1
1691,17120,1
1691,35282,1
1691,33265,2
1691,45064,1
1691,260,1
1691,43507,2
1691,60554,2
1691,77159,1
1691,50482,1
1691,100478,1
1691,85719,1
1691,36227,1
1691,477,1
1691,53063,1
1691,58462,1
1691,43372,1
1691,16978,2
1691,35003,1
1691,39694,1
1691,8405,1
1691,84313,1
1691,50903,1
1691,48353,1
1691,52720,1
1691,62239,2
1691,18328,1
1691,43776,2
1691,36632,1
1691,11181,1
1691,10528,1
1691,7398,1
1691,82955,1
1691,49132,1
1691,89006,1
1691,15755,1
1691,35575,1
1691,3896,1
1691,2287,2
1691,77400,1
1691,83433,1
1691,39594,1
1691,99771,1
1691,50926,1
1691,25786,1
1691,9371,1
1691,4241,1
1691,15552,1
1691,10776,3
1691,58609,1
1691,13556,2
1691,80565,1
1691,50588,1
1691,55816,1
1691,54823,1
1691,38446,2
1691,53460,4
1691,44741,2
1691,4289,3
1691,82350,1
1691,97886,1
1691,101768,1
1691,32467,1
1691,9048,2
1691,59160,1
1691,50696,1
1691,1741,1
1691,61502,2
1691,46163,1
1691,45457,1
1691,3096,2
1691,60891,1
1691,89940,1
1691,58948,1
1691,7003,1
1691,39857,1
1691,79644,1
1691,1849,1
1691,36226,1
1691,58832,1
1691,38382,1
1691,18471,1
1691,9481,1
1691,5341,1
1691,5517,2
1691,6222,1
1691,41350,1
1691,81864,1
1691,5665,1
1691,99926,1
1691,72147,1
1691,80833,1
1691,69294,1
1691,6005,1
1691,17332,1
1691,36827,1
1691,13181,1
1691,6609,1
1691,46682,1
1691,42937,1
1691,58667,2
1691,2818,1
1691,2310,3
1691,13284,1
1691,6236,1
1691,57905,1
1691,59198,1
1691,62850,1
1691,35246,1
1691,41912,1
1691,17558,1
1691,71822,1
1691,85756,1
1691,71682,1
1691,98270,1
1691,38710,1
1691,10197,1
1691,40018,1
1691,617,2
1691,32716,1
1691,38139,1
1691,34689,1
1691,45578,1
1691,63516,1
1691,8946,1
1691,44101,1
1691,74150,1
1691,29999,1
1691,39820,1
1691,90102,1
1691,46459,1
1691,51523,2
1691,8347,1
1691,27549,1
1691,51839,1
1691,8864,1
1691,33629,1
1691,47579,1
1691,681,1
1691,52844,1
1691,97531,1
1691,3999,1
1691,76825,1
1691,40312,1
1691,42042,1
1691,62991,1
1691,79071,1
1691,83528,1
1691,39896,2
1691,67969,1
1691,37346,1
1691,26619,2
1691,50336,2
1691,8325,1
1691,4648,1
1691,4370,1
1691,61425,1
1691,81192,1
1691,43666,1
1691,41868,1
1691,17006,1
1691,72751,1
1691,60376,1
1691,85498,1
1691,30077,2
1691,53805,1
1691,2830,1
1691,65548,1
1691,40280,1
1691,84173,1
1691,4618,1
1691,42373,1
1691,33848,1
1691,45259,1
1691,35144,1
1691,10246,2
1691,317,1
1691,46164,2
1691,55517,1
1691,527,1
1691,52444,2
1691,2078,3
1691,86897,1
1691,35992,1
1691,7508,1
1691,45988,3
1691,58061,1
1691,56224,3
1691,3289,1
1691,52292,1
1691,2979,1
1691,52260,1
1691,6507,2
1691,61005,2
1691,74845,1
1691,65632,1
1691,95750,1
1691,2588,2
1691,21459,1
1691,59006,1
1691,49557,1
1691,97917,1
1691,35914,1
1691,12830,1
1691,99736,1
1691,97627,2
1691,14360,1
1691,29612,1
1691,46911,2
1691,16293,1
1691,2030,1
1691,36714,1
1691,8914,1
1691,5026,9
1691,29242,1
1691,39219,1
1691,61226,1
1691,9019,1
1691,64012,1
1691,51545,1
1691,35744,1
1691,97071,1
1691,42532,1
1691,16775,1
1691,83385,1
1691,36296,1
1691,39901,1
1691,55220,1
1691,12017,1
1691,38079,1
1691,5544,1
1691,52956,1
1691,75039,1
1691,12304,1
1691,55910,1
1691,59072,1
1691,26622,1
1691,4803,1
1691,42091,1
1691,10917,1
1691,63067,1
1691,56782,1
1691,13777,1
1691,18366,4
1691,75308,1
1691,7272,3
1691,80673,1
1691,44710,1
1691,81342,1
1691,57320,1
1691,59235,1
1691,36206,1
1691,10264,1
1691,7990,1
1691,6706,1
1691,48801,2
1691,68151,1
1691,49702,1
1691,54403,1
1691,9525,1
1691,40701,1
1691,49283,1
1691,13158,1
1691,78029,1
1691,71899,1
1691,47660,1
1691,10592,1
1691,44484,1
1691,35257,2
1691,39523,1
35005,16013,2
35005,834,1
35005,11907,1
16013,1732,2
16013,49463,1
16013,39941,1
16013,44766,1
16013,10075,2
16013,1779,3
16013,23690,3
16013,54682,1
16013,3630,1
16013,55548,1
16013,28989,1
16013,84743,1
16013,35457,1
16013,59344,3
16013,24480,1
16013,47572,1
16013,33045,1
16013,33260,1
16013,1231,1
16013,54167,1
16013,3105,1
16013,4888,1
16013,35014,1
16013,76313,1
16013,24229,2
16013,54897,1
16013,24793,1
16013,3958,1
16013,25724,1
16013,828,1
16013,2107,1
16013,25364,1
16013,78616,1
16013,28189,1
16013,72504,1
16013,25501,1
16013,29717,1
16013,22573,1
16013,66947,1
16013,79306,1
16013,71859,1
16013,35086,1
16013,1390,1
16013,35192,1
16013,57817,1
16013,97845,1
16013,67610,1
16013,60309,1
16013,15197,1
16013,88434,2
16013,27597,2
16013,36009,1
16013,24689,1
16013,55474,1
16013,53701,1
16013,47460,1
16013,55906,1
16013,24355,1
16013,33542,1
16013,21432,1
16013,30109,1
16013,27583,1
16013,25563,1
16013,29560,1
16013,27299,1
16013,47891,1
16013,55471,1
16013,12976,1
16013,64391,2
16013,2152,1
16013,72371,1
16013,24549,1
16013,10421,1
16013,77153,1
16013,53130,1
16013,77711,1
16013,5135,1
16013,78505,1
16013,24568,1
16013,10144,3
16013,1430,1
16013,36748,1
16013,29463,1
16013,25708,1
16013,11227,1
16013,33210,1
16013,35907,1
16013,23647,1
16013,81782,1
16013,32983,1
16013,22965,1
16013,51635,1
16013,29550,1
16013,19315,1
16013,4319,1
16013,36918,1
16013,16517,1
16013,4657,1
16013,57302,1
16013,62248,2
16013,4701,1
16013,37295,1
16013,53526,1
16013,29540,1
16013,22321,1
16013,34941,2
16013,10274,1
16013,18635,1
16013,33159,2
16013,34244,1
77253,13011,1
77253,76540,1
77253,35507,1
77253,41456,1
77253,10456,1
77253,10654,1
77253,73771,1
77253,80182,1
77253,77370,1
77253,71166,1
77253,61154,1
77253,50607,1
77253,77968,1
77253,41418,1
77253,45900,1
13011,85842,1
13011,70785,1
13011,68553,1
13011,69922,1
13011,42343,1
13011,70037,1
13011,65086,1
13011,61220,1
13011,95406,1
13011,84642,1
13011,39296,1
13011,67492,1
13011,63124,1
13011,69638,1
13011,44161,1
13011,10654,10
13011,100133,1
13011,90877,1
13011,40700,1
13011,92588,1
13011,59874,1
13011,44041,1
13011,56651,1
13011,94596,1
13011,8558,1
13011,90822,1
13011,66149,1
13011,57042,1
13011,69770,1
13011,44723,1
13011,83910,1
13011,64541,1
13011,68660,1
13011,46081,1
13011,43490,1
13011,99838,1
13011,48003,1
13011,28553,1
13011,8973,1
13011,21787,1
13011,29886,1
13011,35507,1
13011,63908,1
13011,96782,1
13011,42168,1
13011,8711,3
13011,95835,1
13011,35558,1
13011,50999,1
13011,50654,1
13011,57352,1
13011,50298,1
13011,94662,1
13011,51778,1
13011,65576,1
13011,61920,1
13011,82362,1
13011,40964,1
13011,63860,1
13011,52675,1
13011,90869,1
13011,71213,1
13011,59565,1
13011,94364,1
13011,90086,1
13011,93852,1
13011,21867,1
13011,71516,1
13011,69575,1
13011,51466,1
13011,30791,1
13011,63867,1
13011,14367,1
13011,83203,1
13011,46782,1
13011,94698,1
13011,57920,1
13011,65639,1
13011,8709,4
13011,48236,1
13011,69926,1
13011,51834,1
13011,74269,1
13011,49628,1
13011,59253,1
13011,55678,1
13011,18946,1
13011,93912,1
13011,56909,1
13011,63955,1
13011,62497,1
13011,85325,1
13011,74818,1
13011,11610,1
13011,40334,2
13011,93734,1
13011,95251,1
13011,69801,1
13011,68593,1
13011,65027,1
13011,33178,1
13011,62901,1
13011,44494,1
13011,52976,1
13011,101236,1
13011,62418,1
13011,63492,1
13011,71272,1
13011,93195,1
13011,43945,1
13011,95713,1
13011,43167,1
13011,48977,1
13011,61818,1
13011,93697,1
13011,65142,1
13011,60934,1
13011,62787,1
82671,104,1
82671,7909,1
82671,579,1
104,56225,1
104,29607,1
104,98,1
104,57405,1
104,70107,1
104,3116,1
104,64532,1
104,35831,1
104,58414,1
104,88758,1
104,85652,1
104,76928,1
104,16775,1
104,15758,1
104,28299,1
104,10321,1
104,5639,1
104,64205,1
104,94673,1
104,18806,1
104,38823,1
104,72359,1
104,37027,1
104,14618,1
104,7233,1
104,64129,1
104,18246,1
104,99934,1
104,813,1
104,64039,1
104,67762,1
104,69585,1
104,13470,1
104,65692,1
104,6516,2
104,42595,1
104,55383,1
104,28831,2
104,56441,1
104,62070,1
104,4007,1
104,6800,2
104,3952,1
104,11122,1
104,89383,1
104,48266,1
104,2984,1
104,51981,1
104,17120,1
104,2574,1
104,35894,1
104,7169,1
104,11983,1
104,34916,1
104,14582,1
104,66815,1
104,65538,2
104,69650,1
104,51397,1
104,63972,1
104,28877,1
104,3679,2
104,112,1
104,45746,1
104,4181,2
104,39300,2
104,14353,2
104,91031,1
104,1261,1
104,40390,1
104,185,1
104,51177,1
104,764,1
104,61477,1
104,56772,1
104,64446,1
104,62861,1
104,12652,1
104,7508,1
104,6582,1
104,37862,1
104,32006,1
104,14397,1
104,13130,1
104,46134,1
104,38439,1
104,84494,1
104,39233,1
104,66409,1
104,34942,1
104,12873,3
104,74544,1
104,67570,1
104,15564,3
104,707,1
104,17505,1
104,15095,1
104,31690,1
104,29007,1
104,41550,1
104,47457,1
104,73165,1
104,46514,1
104,39822,2
104,54879,1
104,28330,1
104,997,1
104,36575,1
104,17649,1
104,86838,1
104,12299,2
104,19900,1
104,49319,1
104,40161,1
104,56275,1
104,84320,1
104,14483,1
104,33713,1
104,40241,1
104,13239,1
104,70993,1
104,10705,1
104,14115,1
104,77692,1
104,16481,1
104,50551,1
104,60950,1
104,79147,2
104,64917,1
104,19243,2
104,70782,1
104,39424,1
104,5612,1
104,72379,1
104,64367,1
104,41343,1
104,48362,1
104,14706,1
104,34638,1
104,37616,1
104,7573,1
104,50700,1
104,13937,1
104,100601,1
104,11462,1
104,18952,1
104,9016,3
104,99382,1
104,349,1
104,55331,1
104,17401,1
104,39197,1
104,50883,1
104,46169,1
104,82264,1
104,78454,1
104,17321,1
104,28902,1
104,15612,1
104,41629,2
104,61427,1
104,17316,1
104,65735,1
104,79614,1
104,71776,1
104,54729,1
104,2832,1
104,5111,1
104,6554,1
104,14412,1
104,37791,1
104,283,1
104,74261,1
104,6753,1
104,10021,1
104,16533,1
104,38069,1
104,86646,1
104,64002,1
104,27889,1
104,7272,4
104,4003,1
104,67567,1
104,79899,2
104,7219,1
104,65034,1
104,2265,1
104,16978,1
104,40412,1
104,15019,1
104,14319,1
104,48947,1
104,35632,1
104,52720,1
104,9040,3
104,3663,1
104,44825,1
104,30586,1
104,16569,1
104,69068,1
104,37878,1
104,38968,1
104,3147,1
104,52377,1
104,53234,1
104,7687,1
104,15684,1
104,17625,1
104,56561,1
104,50904,1
104,49884,1
104,93522,1
104,55820,1
104,69136,1
104,33934,1
104,677,1
104,14385,1
104,66230,1
104,30859,1
104,7571,4
104,45986,1
104,94979,1
104,98055,1
104,70257,1
104,64379,1
104,42959,1
104,9458,1
104,33687,1
104,73282,1
104,98231,1
104,562,1
104,9468,1
104,16749,2
104,89970,1
104,22159,1
104,5243,1
104,1666,1
104,11800,1
104,66618,1
104,69574,1
104,36183,1
104,86820,1
104,16411,1
104,50385,1
104,52083,1
104,6918,2
104,21787,3
104,14120,1
104,36288,1
104,53559,1
104,102188,1
104,93362,1
104,13485,1
104,56303,1
104,76438,1
104,46617,1
104,41881,1
104,3105,1
104,91454,1
104,15917,1
104,18955,1
104,64723,1
104,34752,1
104,50753,1
104,36469,1
104,65032,1
104,85060,1
104,31925,1
104,82119,1
104,12180,1
104,21517,1
